VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-01-01 00:25:07,2020-01-01 00:41:02,1,4.4,1,N,262,168,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2020-01-01 00:54:35,2020-01-01 01:22:34,1,4.64,1,N,75,68,1,20.5,0.5,0.5,6.08,0.0,0.3,30.38,2.5
2,2020-01-01 00:17:01,2020-01-01 00:30:20,2,3.63,1,N,262,164,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:31:11,2020-01-01 00:49:01,3,3.0,1,N,164,263,1,14.0,0.5,0.5,4.45,0.0,0.3,22.25,2.5
2,2020-01-01 00:50:11,2020-01-01 01:13:00,2,6.21,1,N,263,114,1,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
2,2020-01-01 00:12:31,2020-01-01 00:27:20,1,5.05,1,N,138,157,1,17.0,0.5,0.5,4.58,0.0,0.3,22.88,0.0
1,2020-01-01 00:17:46,2020-01-01 00:30:38,2,2.4,1,N,148,68,1,11.0,3.0,0.5,1.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:44:05,2020-01-01 00:58:54,2,1.8,1,N,158,90,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
2,2020-01-01 00:08:56,2020-01-01 00:21:28,5,1.27,1,N,68,246,1,9.0,0.5,0.5,1.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:25:47,2020-01-01 00:42:29,5,3.28,1,N,246,239,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:44:25,2020-01-01 00:54:11,5,2.73,1,N,239,74,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:59:15,2020-01-01 01:02:01,4,1.05,1,N,74,263,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
1,2020-01-01 00:23:41,2020-01-01 00:29:52,1,1.4,1,N,236,238,1,6.5,3.0,0.5,1.5,0.0,0.3,11.8,2.5
1,2020-01-01 00:39:14,2020-01-01 00:48:41,1,2.5,1,N,142,166,1,10.0,3.0,0.5,3.45,0.0,0.3,17.25,2.5
1,2020-01-01 00:53:05,2020-01-01 00:58:54,1,1.0,1,N,166,151,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2020-01-01 00:08:51,2020-01-01 00:14:55,2,1.21,1,N,170,107,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
2,2020-01-01 00:22:23,2020-01-01 00:53:21,2,3.47,1,N,234,143,2,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
2,2020-01-01 00:55:30,2020-01-01 01:13:50,2,2.47,1,N,239,262,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:20:15,2020-01-01 00:32:05,1,2.1,1,N,170,249,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
2,2020-01-01 00:34:59,2020-01-01 01:02:42,1,4.36,1,N,249,142,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2,2020-01-01 00:20:04,2020-01-01 00:34:12,1,2.54,1,N,161,79,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:56:48,2020-01-01 01:12:40,2,1.99,1,N,161,90,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:41:33,2020-01-01 00:51:20,1,1.05,1,N,144,79,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2020-01-01 00:52:07,2020-01-01 00:57:25,1,0.8,1,N,79,107,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:09:15,2020-01-01 00:35:35,1,10.08,1,N,43,181,1,31.5,0.5,0.5,3.53,0.0,0.3,38.83,2.5
1,2020-01-01 00:23:41,2020-01-01 00:39:01,1,2.0,1,N,246,79,1,11.0,3.0,0.5,2.22,0.0,0.3,17.02,2.5
1,2020-01-01 00:40:51,2020-01-01 00:48:00,1,0.8,1,N,79,224,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2020-01-01 00:57:20,2020-01-01 01:04:03,1,1.4,1,N,79,231,1,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:02:21,2020-01-01 00:22:50,1,4.69,1,N,125,181,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2020-01-01 00:53:22,2020-01-01 01:15:01,3,3.73,1,N,144,229,1,16.5,0.5,0.5,6.09,0.0,0.3,26.39,2.5
2,2020-01-01 00:09:15,2020-01-01 00:22:41,5,5.2,1,N,79,262,1,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
2,2020-01-01 00:26:35,2020-01-01 00:33:32,5,1.92,1,N,262,229,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:36:29,2020-01-01 00:47:09,5,1.47,1,N,162,234,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:56:28,2020-01-01 01:08:25,5,2.28,1,N,114,13,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2020-01-01 00:10:46,2020-01-01 00:20:14,1,1.56,1,N,239,141,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2020-01-01 00:23:51,2020-01-01 00:25:13,1,0.56,1,N,263,263,1,3.5,0.5,0.5,1.46,0.0,0.3,8.76,2.5
2,2020-01-01 00:32:42,2020-01-01 00:36:25,1,0.64,1,N,263,236,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2020-01-01 00:39:21,2020-01-01 00:58:39,1,3.32,1,N,236,229,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
1,2020-01-01 00:19:11,2020-01-01 00:32:51,2,2.2,1,N,237,137,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2020-01-01 00:35:38,2020-01-01 00:44:59,1,4.1,1,N,137,75,1,13.5,3.0,0.5,0.0,0.0,0.3,17.3,2.5
1,2020-01-01 00:48:18,2020-01-01 00:53:24,2,0.7,1,N,75,75,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0
1,2020-01-01 00:13:28,2020-01-01 00:31:48,1,3.8,1,N,170,239,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1,2020-01-01 00:33:41,2020-01-01 00:40:46,1,4.4,1,N,239,244,1,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
1,2020-01-01 00:46:16,2020-01-01 00:59:28,1,3.9,1,N,116,127,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,0.0
2,2020-01-01 00:24:53,2020-01-01 00:48:57,4,10.42,1,N,238,66,1,30.5,0.5,0.5,1.72,0.0,0.3,36.02,2.5
2,2020-01-01 01:00:04,2020-01-01 01:25:07,2,4.08,1,N,231,48,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2,2020-01-01 00:21:38,2020-01-01 00:44:57,1,5.86,1,N,125,140,2,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:47:27,2020-01-01 00:49:45,1,0.52,1,N,262,141,1,4.0,0.5,0.5,2.34,0.0,0.3,10.14,2.5
2,2020-01-01 00:54:17,2020-01-01 00:56:54,1,0.83,1,N,141,229,1,4.5,0.5,0.5,2.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:08:13,2020-01-01 00:15:49,1,1.93,1,N,151,152,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
2,2020-01-01 00:25:17,2020-01-01 00:45:15,2,7.72,1,N,151,232,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
2,2020-01-01 00:48:21,2020-01-01 01:08:18,1,6.72,1,N,232,246,1,22.5,0.5,0.5,5.26,0.0,0.3,31.56,2.5
1,2020-01-01 00:29:04,2020-01-01 01:03:04,2,6.7,1,N,164,42,1,28.0,3.0,0.5,6.36,0.0,0.3,38.16,2.5
2,2020-01-01 00:15:40,2020-01-01 00:47:07,5,1.84,1,N,142,68,1,18.5,0.5,0.5,4.46,0.0,0.3,26.76,2.5
2,2020-01-01 00:57:16,2020-01-01 01:06:37,5,1.39,1,N,90,79,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
2,2020-01-01 00:25:39,2020-01-01 00:50:15,1,3.29,1,N,142,234,2,17.0,0.5,0.5,0.0,0.0,0.3,20.8,2.5
2,2020-01-01 00:51:41,2020-01-01 01:03:59,1,1.66,1,N,234,148,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:43:10,2020-01-01 00:48:14,1,0.53,1,N,231,45,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2020-01-01 00:49:31,2020-01-01 00:55:05,1,0.71,1,N,45,144,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:59:03,2020-01-01 01:21:23,2,3.1,1,N,148,161,1,15.5,0.5,0.5,10.0,0.0,0.3,29.3,2.5
2,2020-01-01 00:00:52,2020-01-01 00:08:46,5,1.44,1,N,68,158,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:14:20,2020-01-01 00:30:19,5,2.23,1,N,158,170,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2020-01-01 00:30:54,2020-01-01 00:33:27,5,0.38,1,N,170,170,1,4.0,0.5,0.5,1.95,0.0,0.3,9.75,2.5
2,2020-01-01 00:19:48,2020-01-01 00:38:40,1,2.0,1,N,148,170,1,13.0,0.5,0.5,1.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:53:12,2020-01-01 01:07:59,1,2.91,1,N,263,41,1,13.0,0.5,0.5,1.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:03:50,2020-01-01 00:16:52,5,2.88,1,N,142,233,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
2,2020-01-01 00:19:35,2020-01-01 00:44:46,5,8.58,1,N,233,225,1,27.5,0.5,0.5,7.48,6.12,0.3,44.9,2.5
2,2020-01-01 00:45:31,2020-01-01 01:01:23,4,3.64,1,N,142,229,1,14.0,0.5,0.5,5.34,0.0,0.3,23.14,2.5
1,2020-01-01 00:20:31,2020-01-01 00:26:04,2,0.9,1,N,238,239,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:34:17,2020-01-01 00:39:20,2,1.4,1,N,239,151,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5
1,2020-01-01 00:41:11,2020-01-01 00:47:47,1,1.1,1,N,151,41,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2,2020-01-01 00:33:00,2020-01-01 00:50:21,4,3.82,1,N,181,255,1,16.0,0.5,0.5,1.0,0.0,0.3,18.3,0.0
2,2020-01-01 00:52:14,2020-01-01 00:59:17,3,1.37,1,N,255,112,1,7.0,0.5,0.5,2.49,0.0,0.3,10.79,0.0
2,2020-01-01 00:14:05,2020-01-01 00:44:24,3,2.53,1,N,68,48,1,18.5,0.5,0.5,4.0,0.0,0.3,26.3,2.5
2,2020-01-01 00:51:21,2020-01-01 01:10:03,2,0.37,1,N,48,48,2,11.5,0.5,0.5,0.0,0.0,0.3,15.3,2.5
2,2020-01-01 00:17:56,2020-01-01 00:23:42,2,0.95,1,N,107,79,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:28:12,2020-01-01 00:36:45,2,1.19,1,N,79,114,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:37:55,2020-01-01 00:46:30,2,1.1,1,N,114,231,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:48:29,2020-01-01 01:13:24,2,4.15,1,N,231,48,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2020-01-01 00:20:25,2020-01-01 00:39:22,1,1.49,1,N,237,229,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:50:18,2020-01-01 01:17:03,1,2.46,1,N,237,68,1,17.0,0.5,0.5,6.24,0.0,0.3,27.04,2.5
2,2020-01-01 00:18:43,2020-01-01 00:32:07,1,1.44,1,N,234,79,1,9.5,0.5,0.5,3.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:51:25,2020-01-01 00:55:54,1,1.78,1,N,229,236,1,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:59:08,2020-01-01 01:07:46,1,1.85,1,N,236,229,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
1,2020-01-01 00:22:03,2020-01-01 00:28:08,1,1.5,1,N,137,79,1,7.0,3.0,0.5,2.7,0.0,0.3,13.5,2.5
1,2020-01-01 00:30:31,2020-01-01 00:34:42,1,0.6,1,N,79,148,1,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2020-01-01 00:48:36,2020-01-01 00:53:13,2,0.9,1,N,79,137,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
1,2020-01-01 00:19:34,2020-01-01 00:31:35,1,2.0,1,N,137,249,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1,2020-01-01 00:36:56,2020-01-01 01:10:35,3,5.4,1,N,249,189,2,24.5,3.0,0.5,0.0,0.0,0.3,28.3,2.5
2,2020-01-01 00:21:06,2020-01-01 00:52:39,1,6.93,1,N,234,80,2,26.0,0.5,0.5,0.0,0.0,0.3,29.8,2.5
1,2020-01-01 00:53:15,2020-01-01 00:58:55,1,0.8,1,N,170,137,1,5.5,3.0,0.5,1.4,0.0,0.3,10.7,2.5
2,2020-01-01 00:26:12,2020-01-01 00:40:29,5,1.87,1,N,249,148,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2020-01-01 00:43:56,2020-01-01 00:55:21,5,3.61,1,N,232,255,1,13.0,0.5,0.5,4.2,0.0,0.3,21.0,2.5
2,2020-01-01 00:12:52,2020-01-01 00:18:40,2,1.01,1,N,43,229,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
2,2020-01-01 00:31:04,2020-01-01 00:54:11,2,5.31,1,N,161,129,1,20.0,0.5,0.5,2.0,0.0,0.3,25.8,2.5
2,2020-01-01 00:21:49,2020-01-01 00:35:26,3,1.92,1,N,234,79,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
2,2020-01-01 00:38:46,2020-01-01 00:58:55,3,4.17,1,N,79,140,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2020-01-01 00:29:08,2020-01-01 00:42:19,2,3.93,1,N,237,41,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:55:02,2020-01-01 01:08:37,3,2.47,1,N,151,74,1,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0
1,2020-01-01 00:14:35,2020-01-01 00:26:34,1,2.9,1,N,236,170,1,11.0,3.0,0.5,1.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:29:38,2020-01-01 00:33:00,2,0.4,1,N,170,233,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 00:34:10,2020-01-01 00:37:05,2,0.8,1,N,233,229,2,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2020-01-01 00:43:16,2020-01-01 00:53:39,1,2.5,1,N,263,151,1,10.5,3.0,0.5,4.25,0.0,0.3,18.55,2.5
1,2020-01-01 00:59:39,2020-01-01 01:08:51,1,1.4,1,N,239,141,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
1,2020-01-01 00:08:32,2020-01-01 00:25:01,1,8.2,1,N,138,116,1,24.0,0.5,0.5,7.85,6.12,0.3,39.27,0.0
1,2020-01-01 00:26:22,2020-01-01 00:41:01,4,5.1,1,N,116,239,1,17.5,3.0,0.5,4.25,0.0,0.3,25.55,2.5
1,2020-01-01 00:44:18,2020-01-01 00:55:39,2,3.9,1,N,239,41,2,14.0,3.0,0.5,0.0,0.0,0.3,17.8,2.5
2,2020-01-01 00:29:46,2020-01-01 00:31:48,1,0.46,1,N,162,162,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
2,2020-01-01 00:16:28,2020-01-01 00:33:00,1,3.57,1,N,164,261,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2020-01-01 00:35:19,2020-01-01 00:37:55,1,0.4,1,N,231,87,1,3.5,0.5,0.5,0.73,0.0,0.3,8.03,2.5
2,2020-01-01 00:39:54,2020-01-01 00:46:48,1,1.44,1,N,87,125,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:48:50,2020-01-01 00:55:40,1,0.72,1,N,114,79,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:00:17,2020-01-01 00:11:12,2,1.56,1,N,166,74,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0
2,2020-01-01 00:16:00,2020-01-01 00:24:37,1,2.64,1,N,41,42,1,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0.0
2,2020-01-01 00:44:48,2020-01-01 01:01:19,1,2.98,1,N,42,75,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,0.0
2,2020-01-01 00:37:08,2020-01-01 01:16:00,2,7.32,1,N,231,236,1,30.5,0.5,0.5,2.25,0.0,0.3,36.55,2.5
2,2020-01-01 00:23:09,2020-01-01 00:34:43,1,1.75,1,N,90,246,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2020-01-01 00:02:33,2020-01-01 00:11:40,1,1.34,1,N,148,113,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
2,2020-01-01 00:17:10,2020-01-01 00:36:23,2,3.07,1,N,234,87,1,14.0,0.5,0.5,1.0,0.0,0.3,18.8,2.5
2,2020-01-01 00:37:14,2020-01-01 00:47:59,1,3.81,1,N,87,107,1,13.5,0.5,0.5,1.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:38:43,2020-01-01 00:45:16,4,0.6,1,N,144,211,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:46:11,2020-01-01 00:55:58,2,1.58,1,N,211,232,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
1,2020-01-01 00:08:14,2020-01-01 00:10:52,1,0.4,1,N,237,237,1,4.0,3.0,0.5,1.55,0.0,0.3,9.35,2.5
1,2020-01-01 00:13:05,2020-01-01 00:29:07,1,3.6,1,N,237,145,1,14.5,3.0,0.5,10.0,0.0,0.3,28.3,2.5
1,2020-01-01 00:52:11,2020-01-01 01:10:22,1,3.8,1,N,234,112,2,15.0,3.0,0.5,0.0,6.12,0.3,24.92,2.5
2,2020-01-01 00:13:43,2020-01-01 00:35:37,3,1.89,1,N,48,164,2,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
2,2020-01-01 00:53:14,2020-01-01 01:05:15,3,1.64,1,N,164,224,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
2,2020-01-01 00:26:28,2020-01-01 00:30:05,2,0.84,1,N,234,137,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
2,2020-01-01 00:47:34,2020-01-01 00:56:05,2,1.06,1,N,234,164,1,7.0,0.5,0.5,5.0,0.0,0.3,15.8,2.5
2,2020-01-01 00:15:35,2020-01-01 00:29:31,1,4.01,1,N,263,79,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2020-01-01 00:31:13,2020-01-01 00:38:18,1,0.92,1,N,79,107,1,6.5,0.5,0.5,1.54,0.0,0.3,11.84,2.5
2,2020-01-01 00:46:51,2020-01-01 00:51:55,1,0.96,1,N,137,224,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2020-01-01 00:58:45,2020-01-01 01:07:21,1,1.77,1,N,170,140,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
1,2020-01-01 00:02:29,2020-01-01 00:11:41,1,1.8,1,N,237,262,1,8.5,3.0,0.5,2.0,0.0,0.3,14.3,2.5
1,2020-01-01 00:23:05,2020-01-01 00:41:14,2,2.7,1,N,237,107,1,13.0,3.0,0.5,3.35,0.0,0.3,20.15,2.5
1,2020-01-01 00:42:42,2020-01-01 00:48:56,1,0.8,1,N,107,249,3,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:50:18,2020-01-01 00:54:14,1,0.5,1,N,249,90,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
1,2020-01-01 00:58:25,2020-01-01 01:09:10,2,1.8,1,N,90,144,1,9.0,3.0,0.5,3.8,0.0,0.3,16.6,2.5
2,2020-01-01 00:34:20,2020-01-01 00:58:34,1,10.56,1,N,234,14,2,31.0,0.5,0.5,0.0,0.0,0.3,34.8,2.5
2,2020-01-01 00:28:44,2020-01-01 00:32:28,2,0.74,1,N,141,233,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2020-01-01 00:38:30,2020-01-01 00:46:37,2,2.26,1,N,162,263,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:49:34,2020-01-01 01:09:45,1,5.12,1,N,263,244,1,17.5,0.5,0.5,5.33,0.0,0.3,26.63,2.5
2,2020-01-01 00:06:04,2020-01-01 00:27:04,1,4.18,1,N,141,246,1,17.0,0.5,0.5,5.2,0.0,0.3,26.0,2.5
2,2020-01-01 00:52:59,2020-01-01 01:30:28,1,4.67,1,N,90,263,1,20.5,0.5,0.5,6.08,0.0,0.3,30.38,2.5
2,2020-01-01 00:10:23,2020-01-01 00:19:38,1,1.91,1,N,239,50,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:20:23,2020-01-01 00:32:50,1,2.75,1,N,50,90,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
2,2020-01-01 00:51:00,2020-01-01 01:16:11,1,4.41,1,N,144,237,2,18.5,0.5,0.5,0.0,0.0,0.3,22.3,2.5
2,2020-01-01 00:15:19,2020-01-01 00:30:27,2,4.11,1,N,161,41,2,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:36:38,2020-01-01 00:41:16,2,1.4,1,N,43,24,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,0.0
2,2020-01-01 00:45:39,2020-01-01 00:51:05,2,0.9,1,N,24,43,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0.0
2,2020-01-01 00:56:23,2020-01-01 01:23:30,2,5.12,1,N,236,148,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
2,2020-01-01 00:29:26,2020-01-01 00:39:50,1,1.91,1,N,43,233,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2020-01-01 00:52:53,2020-01-01 01:02:02,1,1.21,1,N,107,233,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2020-01-01 00:31:09,2020-01-01 00:39:36,2,2.61,1,N,239,74,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
2,2020-01-01 00:13:09,2020-01-01 00:20:46,1,1.21,1,N,142,239,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2020-01-01 00:22:07,2020-01-01 00:28:54,1,1.08,1,N,239,142,1,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5
2,2020-01-01 00:31:02,2020-01-01 00:49:25,1,2.0,1,N,142,237,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:51:29,2020-01-01 00:56:43,1,1.12,1,N,237,263,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2020-01-01 00:01:33,2020-01-01 00:14:29,1,3.42,1,N,262,166,2,12.5,0.5,0.5,0.0,0.0,0.3,16.3,2.5
2,2020-01-01 00:19:57,2020-01-01 00:27:00,1,1.31,1,N,238,239,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:29:54,2020-01-01 01:05:06,1,3.95,1,N,239,107,1,23.0,0.5,0.5,3.0,0.0,0.3,29.8,2.5
2,2020-01-01 00:18:00,2020-01-01 00:24:27,1,1.44,1,N,142,238,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
2,2020-01-01 00:27:06,2020-01-01 00:32:09,2,1.2,1,N,238,75,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
2,2020-01-01 00:33:42,2020-01-01 00:38:32,2,1.24,1,N,236,238,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2020-01-01 00:40:48,2020-01-01 00:48:31,2,1.84,1,N,238,237,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2020-01-01 00:57:13,2020-01-01 01:07:10,2,1.7,1,N,236,239,1,8.5,0.5,0.5,3.08,0.0,0.3,15.38,2.5
2,2019-12-31 23:59:51,2020-01-01 00:02:18,5,0.73,1,N,50,50,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
2,2020-01-01 00:13:27,2020-01-01 00:27:52,5,3.61,1,N,186,263,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
2,2020-01-01 00:29:17,2020-01-01 00:32:24,5,1.29,1,N,263,75,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
2,2020-01-01 00:47:07,2020-01-01 01:10:08,5,11.84,1,N,263,171,1,33.5,0.5,0.5,10.86,6.12,0.3,54.28,2.5
2,2020-01-01 00:17:40,2020-01-01 00:26:42,1,1.82,1,N,43,238,1,9.0,0.5,0.5,2.0,0.0,0.3,14.8,2.5
2,2020-01-01 00:27:31,2020-01-01 00:32:41,1,0.78,1,N,238,239,1,5.5,0.5,0.5,1.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:35:01,2020-01-01 01:11:40,1,5.28,1,N,239,79,1,25.0,0.5,0.5,2.0,0.0,0.3,30.8,2.5
1,2020-01-01 00:43:42,2020-01-01 01:01:29,2,1.9,1,N,234,79,2,12.0,3.0,0.5,0.0,0.0,0.3,15.8,2.5
1,2020-01-01 00:18:42,2020-01-01 00:28:41,1,1.4,1,N,114,79,2,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
1,2020-01-01 00:30:17,2020-01-01 00:37:20,2,0.7,1,N,79,148,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
1,2020-01-01 00:40:27,2020-01-01 01:02:02,2,2.3,1,N,114,186,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
2,2020-01-01 00:18:23,2020-01-01 00:23:51,2,1.55,1,N,246,68,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5
2,2020-01-01 00:40:26,2020-01-01 00:47:34,2,1.06,1,N,113,68,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
1,2020-01-01 00:25:05,2020-01-01 00:53:41,1,3.5,1,N,142,113,1,19.0,3.0,0.5,4.55,0.0,0.3,27.35,2.5
2,2020-01-01 00:52:06,2020-01-01 01:22:54,1,4.33,1,N,170,238,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
1,2020-01-01 00:11:15,2020-01-01 00:18:25,1,1.5,1,N,43,236,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
